region,show_name,session_counts
south east,britain_s_secret_charity_cheats,10
south east,britains_best_home_cook,268
south east,britains_forgotten_men,40
south east,british_gardens_in_time,32
south east,can_science_make_me_perfect_with_alice_roberts,136
south east,can_t_cope_won_t_cope,279
south east,canals_the_making_of_a_nation,72
south east,cant_cope_wont_cope,28
south east,carmen_jones,3
south east,castles_britain_s_fortified_history,67
south east,castles_britains_fortified_history,25
south east,casualty,821
south east,cbbc,158
south east,cbbc_preview,3
south east,cbeebies,2488
south east,cbeebies_bedtime_stories,281
south east,cbeebies_house_songs,24
south east,cbeebies_the_snow_queen,20
south east,celebrity_lols,7
south east,charlie_and_lola,1062
south east,charlie_is_lola,399
south east,choose_the_right_puppy_for_you,17
south east,citizen_khan,2331
south east,city_in_the_sky,44
south east,civilisation,12
south east,civilisations,8
south east,civilisations_stories,14
south east,clangers,163
south east,class_dismissed,206
south east,classic_albums,43
south east,click,37
south east,close_calls_on_camera,12
south east,coast_lives,73
south east,coconut,26
south east,colombia_with_simon_reeve,11
south east,comedy,32
south east,comedy_shorts,46
south east,comic_roots,1
south east,cosmonauts_how_russia_won_the_space_race,3
south east,countryfile,35
south east,countryfile_spring_diaries,3
south east,creeped_out,3
south east,crimewatch_roadshow,3
south east,curious_creatures,161
south east,d_day_the_last_heroes,3
south east,dad_s_army,53
south east,dads_army,20
south east,daily_politics,133
south east,dam_busters_declassified,2
south east,danger_mouse,294
south east,darcey_bussells_looking_for_audrey,8
south east,dateline_london,15
south east,david_attenborough_s_natural_curiosities,17
south east,deadly_dinosaurs_with_steve_backshall,191
south east,delia_smith_s_cookery_course,10
south east,demolition_the_wrecking_crew,11
south east,dennis_gnasher_unleashed,463
south east,dennis_gnasher_unleashed_,100
south east,detectorists,8
south east,diddy_tv,34
south east,digging_for_britain,1
south east,dim_byd,5
south east,dina,47
south east,dinopaws,218
south east,dipdap,35
south east,do_you_know,27
south east,do_you_know_,4
south east,doctor_who,3175
south east,doctors,198
south east,documentaries,9
south east,dragons,490
south east,dragons_den,48
south east,drama_and_soaps,9
south east,drugs_map_of_britain,4
south east,drugsland,1
south east,dylan_thomas_a_poet_s_guide,1
south east,earth_one_amazing_day,95
south east,eastenders,8709
south east,edwardian_farm,84
south east,eggheads,6
south east,ego_the_strange_and_wonderful_world_of_self_portraits,12
south east,egypt_s_lost_cities,68
south east,eisteddfod_yr_urdd,41
south east,emmeline_pankhurst_the_making_of_a_militant,16
south east,entertainment,3
south east,escape_to_the_continent,18
south east,escape_to_the_country,267
south east,expedition_volcano,5
south east,extras,704
south east,famalam,72
south east,ferne_and_rory_s_vet_tales,25
south east,ferne_and_rorys_vet_tales,385
south east,fifa_world_cup_rewind,3
south east,fight_like_a_girl,48
south east,fit,268
south east,fleabag,67
south east,flog_it,102
south east,flog_it_,589
south east,flog_it_trade_secrets,5
south east,footy_pups,1054
south east,for_what_it_s_worth,154
south east,for_what_its_worth,8
south east,frankie_boyle_s_new_world_order,306
south east,frankie_boyle_s_referendum_autopsy_2014,38
south east,frankie_boyles_new_world_order,80
south east,frankie_goes_to_russia,534
south east,fuine,30
south east,futsal,2
south east,gang_girls,6
south east,garden_rescue,164
south east,gardeners_world,221
south east,gavin_stacey,576
south east,germaine_bloody_greer,95
south east,get_well_soon_hospital,503
south east,glamorgan_coastal_lives,12
south east,glorious_gardens_from_above,18
south east,go_jetters,6245
south east,got_what_it_takes,62
south east,got_what_it_takes_,14
south east,grammar_schools_who_will_get_in,227
south east,grammar_schools_who_will_get_in_,40
south east,great_american_railroad_journeys,56
south east,great_british_railway_journeys,1
south east,great_expectations,19
south east,grenfell,295
south east,guidance,20
south east,gun_sgot_,5
south east,gym_stars,258
south east,hairy_bikers_best_of_british,24
south east,hank_zipzer,40
south east,happy_tent_tales,163
south east,hardball,67
south east,have_i_got_a_bit_more_news_for_you,64
south east,have_i_got_news_for_you,99
south east,hawking,28
south east,henry_iv,3
south east,henry_vii_the_winter_king,32
south east,hetty_feather,315
south east,hey_duggee,5374
south east,hidden,1027
south east,high_life,9
south east,holby_city,538
south east,home_from_home,49
south east,homes_under_the_hammer,157
south east,hooddocumentary,84
south east,horizon,280
south east,horrible_histories,381
south east,house_of_commons,9
south east,how_police_missed_the_grindr_killer,4
south east,how_to_be_a_world_music_star_buena_vista_bhundu_boys_and_beyond,1
south east,how_to_build_a_cathedral,8
south east,how_to_get_ahead,10
south east,how_wars_begin,27
south east,i_can_cook,1668
south east,i_was_there_kate_adie_on_tiananmen_square,52
south east,ice_age_giants,60
south east,ice_stars,9
south east,ill_gotten_gains,2
south east,imagine,11
south east,in_the_night_garden,6534
south east,indian_hill_railways,5
south east,inside_britain_s_moped_crime_gangs,2
south east,inspector_montalbano,58
south east,jamie_johnson,279
south east,jock_stein,2
south east,joins_bbc_news,13
south east,jonathan_meades_on_jargon,13
south east,josh_widdicombe,2
south east,journey_in_the_danger_zone_iraq,35
south east,junior_bake_off,377
south east,junk_rescue,79
south east,just_boys,13
south east,just_kidding,55
south east,justin_s_house,203
south east,justins_house,166
south east,katie_morag,203
south east,katy,149
south east,kazoops_,17
south east,kenny,8
south east,killed_by_my_debt,10
south east,killing_me_softly_the_roberta_flack_story,67
south east,king_lear,36
south east,kung_fu_panda_secrets_of_the_masters,51
south east,kyffin_williams_the_man_who_painted_wales,4
south east,lara_croft_tomb_raider,53
south east,lara_croft_tomb_raider_the_cradle_of_life,53
south east,later_with_jools_holland,49
south east,let_s_celebrate,7
south east,let_s_play,29
south east,lets_celebrate,195
south east,lets_play,28
south east,life_and_death_row,46
south east,live_at_the_apollo,503
south east,live_from_the_bbc,321
south east,live_lounge,602
south east,living_differently,20
south east,locomotion_dan_snow_s_history_of_railways,13
south east,london_news,127
south east,lorraine_s_fast_fresh_and_easy_food,87
south east,lost_voice_guy_is_geordie_the_funniest_accent,16
south east,lost_voice_guy_is_geordie_the_funniest_accent_,10
south east,louis_theroux_s_weird_weekends,10
south east,love_and_drugs_on_the_street_girls_sleeping_rough,687
south east,love_and_hate_crime,4
south east,love_in_the_countryside,113
south east,lucky_them,12
south east,mackintosh_glasgow_s_neglected_genius,51
south east,made_in_dagenham,47
south east,madhur_jaffrey_s_flavours_of_india,28
south east,managing_england_the_impossible_job,179
south east,manchester_bomb_our_story,9
south east,manchester_the_night_of_the_bomb,12
south east,marrying_mum_and_dad,4
south east,mastermind,3
south east,match_of_the_day_wales,69
south east,matilda_and_the_ramsay_bunch,671
south east,medusa_s_ankles,72
south east,melody,923
south east,messy_goes_to_okido,106
south east,millie_inbetween,2444
south east,million_pound_menu,345
south east,miranda,678
south east,miranda_barbour_serial_killer_or_liar,33
south east,miranda_barbour_serial_killer_or_liar_,1
south east,misfits_like_us,2
south east,miss_holland,7
south east,missions,567
south east,mister_maker_around_the_world,279
south east,mister_maker_comes_to_town,707
south east,mister_maker_s_arty_party,11
south east,mock_the_week,817
south east,money_for_nothing,5
south east,motd_2018_world_cup,9173
south east,motd_kickabout,26
south east,movies_with_ali_plumb,194
south east,mr_bloom_here_and_there,3146
south east,mud_sweat_and_tractors_the_story_of_agriculture,20
south east,murdered_by_my_boyfriend,2
south east,murdered_by_my_father,16
south east,mustangs_fc,16
south east,my_life,111
south east,my_unusual_vagina,2
south east,my_world_kitchen,4484
south east,my_year_with_the_tribe,2
south east,naomi_s_nightmares_of_nature,1
south east,nasa_triumph_and_tragedy,19
south east,natural_born_winners,10
south east,neanderthals_meet_your_ancestors,61
south east,neighbourhood_blues,5
south east,nelly_nora,39
south east,newsbeat_documentaries,43
south east,newsday,40
south east,newsnight,237
south east,newsround,100
south east,nikki_lilly_meets,34
south east,nikki_lilly_meets_,5
south east,nine_minute_ninja,1
south east,normandy_44_the_battle_beyond_d_day,32
south east,nothing_like_a_dame,31
south east,numberblocks,253
south east,octonauts,374
south east,odd_squad,3880
south east,officially_amazing,9
south east,officially_amazing_goes_bunkers,40
south east,oh_you_pretty_things_the_story_of_music_and_fashion,10
south east,olobob_top,18
south east,one_hit_wonders_at_the_bbc,10
south east,ooglies,7
south east,operation_ouch,358
south east,operation_ouch_,16
south east,operation_ouch_hospital_takeover,66
south east,orbit_earth_s_extraordinary_journey,75
south east,our_family,673
south east,our_friend_victoria,51
south east,our_girl,2234
south east,our_school,22
south east,our_world,79
south east,outside_source,27
south east,pablo,17
south east,padraig_post_seirbheis_deis_agus_sonraichte,36
south east,pain_pus_and_poison_the_search_for_modern_medicines,50
south east,panorama,294
south east,parkinson,4
south east,patagonia_earth_s_secret_paradise,13
south east,patchwork_pals,34
south east,peppa,1022
south east,peter_kay_s_car_share,44
south east,peter_kays_car_share,6
south east,peter_rabbit,3982
south east,planet_earth_ii_ultra_hd_trial,18
south east,pobol_y_cwm,222
south east,pointless,402
south east,pointless_celebrities,3
south east,points_of_view,2
south east,poldark,640
south east,popi_r_gath,21
south east,postman_pat_special_delivery_service,79
south east,prime_minister_s_questions,10
south east,prime_ministers_questions,12
south east,project_wild_thing,1
south east,qi,163
south east,quartet,20
south east,queer_britain,24
south east,question_time,275
south east,question_time_extra_time,19
south east,r_kelly_sex_girls_videotapes,6
south east,r_kelly_the_sex_scandal_continues,34
south east,raa_raa_the_noisy_lion,2562
south east,radio_1_stories,188
south east,rastamouse,19
south east,rathad_an_sutha,357
south east,raven,264
south east,ray_mears_bushcraft,121
south east,reggie_yates_extreme,7
south east,remotely_funny,3
south east,reporting_scotland,3
south east,richard_osman_s_house_of_games,263
south east,richard_osmans_house_of_games,43
south east,rick_stein_s_seafood_odyssey,37
south east,rip_off_britain,110
south east,rise_of_the_continents,2
south east,river_city,28
south east,robbie_s_war_the_rise_and_fall_of_a_playboy_billionaire,1
south east,robbies_war_the_rise_and_fall_of_a_playboy_billionaire,1
south east,robin_knox_johnston_a_force_of_nature,9
south east,rod_stewart_at_the_bbc,36
south east,romper_stomper,191
south east,room_101,181
south east,rownd_a_rownd,3
south east,royal_academy_summer_exhibition,5
south east,royal_wives_at_war,15
south east,rugby_union,23
south east,s4cpbs,23
south east,saints_and_sinners_britain_s_millennium_of_monasteries,12
south east,salamander,1
south east,sarah_duck,1020
south east,sas_rogue_warriors,4
south east,saturday_kitchen,43
south east,saturday_kitchen_best_bites,8
south east,school_of_roars,20
south east,scotland,20
south east,scotland_78_a_love_story,13
south east,scottish_first_minister_s_questions,1
south east,scream_street,32
south east,searching_for_shergar,54
south east,second_chance_summer_tuscany,5
south east,secret_life_of_boys,104
south east,secrets_of_bones,51
south east,select_committees,21
south east,sex_drugs_murder,4
south east,sex_robots_and_us,9
south east,shaun_the_sheep_the_movie,14
south east,show_me_show_me,132
south east,show_me_what_you_re_made_of,84
south east,show_me_what_youre_made_of,2
south east,simon_amstell_carnage,7
south east,simply_nigella,2
south east,simulcast,5263
south east,so_awkward,35
south east,something_special,7316
south east,songs_of_praise,7
south east,south_east_today,1
south east,south_today,1
south east,southampton_vs_westbrom_live,29
south east,sport,16
south east,spring_kitchen_with_tom_kerridge,71
south east,springwatch,864
south east,spynjbob_pantsgw_r,6
south east,stacey_dooley_hate_and_pride_in_orlando,2
south east,stacey_dooley_investigates,102
south east,stepping_up,264
south east,storyville,87
south east,strange_hill_high,117
south east,suffragettes_with_lucy_worsley,75
south east,sunday_morning_live,42
south east,sunday_politics,35
south east,sunday_politics_london,94
south east,super_league_show,4
south east,swallowed_by_the_sea_ancient_egypt_s_greatest_lost_city,140
south east,swallowed_by_the_sea_ancient_egypts_greatest_lost_city,10
south east,swashbuckle,1028
south east,taking_the_next_step,2
south east,tales_from_the_royal_bedchamber,12
south east,tee_and_mo,50
south east,teletubbies,3754
south east,the_21st_century_race_for_space,1
south east,the_adventure_show,1
south east,the_adventures_of_abney_teal,240
south east,the_andrew_marr_show,217
south east,the_beechgrove_garden,23
south east,the_big_questions,15
south east,the_blame_game,90
south east,the_boss,16
south east,the_bridge,1734
south east,the_burrowers_animals_underground,15
south east,the_button,53
south east,the_championship,4
south east,the_curious_house_guest,2
south east,the_damned_united,34
south east,the_deep,185
south east,the_dengineers,4
south east,the_doctor_blake_mysteries,72
south east,the_doctor_who_gave_up_drugs,41
south east,the_dog_ate_my_homework,43
south east,the_dumping_ground,4918
south east,the_dumping_ground_survival_files,28
